entityId,time_utc,availableBikeNumber
24383,2025-06-10 04:00:00+00:00,14.0
24383,2025-06-10 05:00:00+00:00,14.066666666666666
24383,2025-06-10 06:00:00+00:00,15.533333333333333
24383,2025-06-10 07:00:00+00:00,15.15
24383,2025-06-10 08:00:00+00:00,13.933333333333334
24383,2025-06-10 09:00:00+00:00,13.1
24383,2025-06-10 10:00:00+00:00,14.816666666666666
24384,2025-06-09 11:00:00+00:00,8.25
24384,2025-06-09 12:00:00+00:00,5.316666666666666
24384,2025-06-09 13:00:00+00:00,4.45
24384,2025-06-09 14:00:00+00:00,2.0
24384,2025-06-09 15:00:00+00:00,1.6666666666666667
24384,2025-06-09 16:00:00+00:00,0.0
24384,2025-06-09 17:00:00+00:00,0.0
24384,2025-06-09 18:00:00+00:00,0.0
24384,2025-06-09 19:00:00+00:00,0.0
24384,2025-06-09 20:00:00+00:00,0.0
24384,2025-06-09 21:00:00+00:00,0.0
24384,2025-06-09 22:00:00+00:00,0.0
24384,2025-06-09 23:00:00+00:00,0.0
24384,2025-06-10 00:00:00+00:00,0.0
24384,2025-06-10 01:00:00+00:00,0.0
24384,2025-06-10 02:00:00+00:00,0.0
24384,2025-06-10 03:00:00+00:00,0.0
24384,2025-06-10 04:00:00+00:00,0.0
24384,2025-06-10 05:00:00+00:00,0.0
24384,2025-06-10 06:00:00+00:00,0.5333333333333333
24384,2025-06-10 07:00:00+00:00,1.45
24384,2025-06-10 08:00:00+00:00,3.6166666666666667
24384,2025-06-10 09:00:00+00:00,4.0
24384,2025-06-10 10:00:00+00:00,4.883333333333333
24385,2025-06-09 11:00:00+00:00,1.2333333333333334
24385,2025-06-09 12:00:00+00:00,2.7
24385,2025-06-09 13:00:00+00:00,3.0833333333333335
24385,2025-06-09 14:00:00+00:00,1.7
24385,2025-06-09 15:00:00+00:00,1.1833333333333333
24385,2025-06-09 16:00:00+00:00,2.0166666666666666
24385,2025-06-09 17:00:00+00:00,8.75
24385,2025-06-09 18:00:00+00:00,12.316666666666666
24385,2025-06-09 19:00:00+00:00,11.766666666666667
24385,2025-06-09 20:00:00+00:00,13.433333333333334
24385,2025-06-09 21:00:00+00:00,13.983333333333333
24385,2025-06-09 22:00:00+00:00,14.433333333333334
24385,2025-06-09 23:00:00+00:00,14.0
24385,2025-06-10 00:00:00+00:00,14.0
24385,2025-06-10 01:00:00+00:00,14.0
24385,2025-06-10 02:00:00+00:00,14.0
24385,2025-06-10 03:00:00+00:00,14.0
24385,2025-06-10 04:00:00+00:00,13.333333333333334
